bathrooms,bedrooms,price,square_feet,category_encoded,amenities_encoded,has_photo_encoded,pets_allowed_encoded,cityname_encoded,state_encoded,source_encoded
1,1,650,660,0,3938,0,4,1482,43,16
1,2,729,894,0,4679,2,4,1482,43,16
2,3,1195,1380,0,9809,2,1,2151,43,16
1,1,906,683,0,179,2,4,624,43,16
1,2,1227,882,0,8508,2,1,624,43,16
1,1,1070,648,0,9224,1,4,624,43,16
1,1,1195,846,0,9220,2,1,8,43,16
1,1,1415,916,0,9224,2,1,624,43,16
1,3,605,452,0,4372,2,4,624,43,16
1,1,891,601,0,142,1,1,624,43,16
1,1,950,661,0,9523,2,1,624,43,16
1,1,1416,792,0,9764,1,4,624,43,16
2,2,1275,970,0,9523,2,1,624,43,16
2,2,1275,970,0,8683,2,4,624,43,16
2,3,2189,1851,0,6607,1,4,624,43,16
2,2,1485,1103,0,9397,1,1,624,43,16
1,2,1591,1106,0,6912,2,4,624,43,16
1,2,905,952,0,9625,0,4,624,43,16
1,1,885,729,0,380,0,4,624,43,16
1,1,1132,667,0,9803,2,4,624,43,16
1,1,1319,660,0,6999,2,1,624,43,16
1,1,1259,675,0,6999,2,1,624,43,16
2,2,639,588,0,9523,0,4,624,43,16
1,1,1299,703,0,6999,2,1,624,43,16
1,1,1197,951,0,8014,2,1,624,43,16
1,1,500,588,0,9523,2,4,624,43,16
1,1,880,652,0,554,2,4,624,43,16
1,1,660,610,0,9777,2,4,624,43,16
1,2,1210,591,0,6918,1,4,624,43,16
1,1,1262,847,0,9142,2,4,624,43,16
1,1,1300,692,0,9523,2,4,624,43,16
2,2,1914,1184,0,6955,2,4,852,43,16
1,1,1720,1055,0,9523,2,4,624,43,16
1,2,1082,932,0,9791,1,1,624,43,16
1,1,1358,732,0,8822,2,4,624,43,16
1,1,789,652,0,2286,1,1,624,43,16
1,2,975,955,0,8436,2,4,624,43,16
1,1,605,583,0,8731,1,4,624,43,16
2,2,950,973,0,1196,2,4,624,43,16
1,1,685,630,0,1202,1,1,624,43,16
1,1,1098,623,0,9523,2,4,624,43,16
2,2,1771,1084,0,9480,2,4,624,43,16
1,1,1256,787,0,9481,2,1,624,43,16
1,1,1350,788,0,3296,1,1,624,43,16
1,2,1005,830,0,9524,1,4,624,43,16
1,1,1190,754,0,9656,2,4,624,43,16
2,2,879,869,0,9334,1,1,624,43,16
1,1,1170,642,0,666,2,1,624,43,16
1,1,1199,793,0,9524,1,4,624,43,16
2,2,1480,1096,0,666,2,1,624,43,16
1,1,1070,642,0,666,1,1,624,43,16
1,1,1550,870,0,2029,1,1,624,43,16
2,3,1975,1409,0,6909,1,4,1549,43,16
2,3,1940,1409,0,6909,1,4,1549,43,16
2,2,1510,1084,0,6909,1,4,1549,43,16
2,2,1370,1055,0,7854,1,4,1549,43,16
1,1,906,890,0,4509,1,1,822,43,16
2,3,1577,1361,0,4509,2,1,822,43,16
1,1,862,670,0,4509,2,1,822,43,16
1,1,945,759,0,4509,2,1,822,43,16
1,1,836,751,0,4509,2,1,822,43,16
2,3,1511,1466,0,4509,1,1,822,43,16
1,1,775,652,0,6582,2,1,822,43,16
2,2,1516,1124,0,9623,1,4,822,43,16
2,3,1481,1185,0,9742,1,4,822,43,16
1,1,1373,956,0,8645,2,1,822,43,16
1,1,845,661,0,1568,1,1,505,43,16
1,2,953,950,0,9646,0,4,167,43,16
2,2,1258,990,0,8731,2,1,167,43,16
1,1,943,692,0,8731,1,1,167,43,16
1,1,1013,761,0,8731,1,1,167,43,16
1,1,1118,785,0,8731,1,1,167,43,16
1,1,979,650,0,5663,1,1,167,43,16
2,2,1107,936,0,6500,2,1,167,43,16
1,1,1074,838,0,8456,1,1,167,43,16
2,2,1624,1209,0,8456,1,1,167,43,16
1,1,1065,784,0,9220,2,1,121,43,16
2,2,1550,1208,0,9220,2,4,121,43,16
1,1,975,725,0,9220,1,4,121,43,16
1,1,840,544,0,9266,2,4,83,43,16
2,3,1555,1204,0,22,2,1,83,43,16
1,1,1065,718,0,1920,2,1,83,43,16
2,2,1398,1136,0,6781,2,4,83,43,16
2,2,1525,1094,0,1920,1,1,83,43,16
2,2,1354,1136,0,6772,2,4,83,43,16
1,1,1037,795,0,9250,2,4,83,43,16
1,2,1025,803,0,9145,1,4,83,43,16
2,2,1180,876,0,9547,1,4,83,43,16
1,1,835,575,0,5524,2,1,83,43,16
1,1,875,691,0,6766,0,1,83,43,16
1,2,1165,856,0,1979,2,1,83,43,16
1,1,765,628,0,9669,2,4,83,43,16
1,1,955,676,0,6933,1,4,83,43,16
1,1,910,602,0,6933,2,4,83,43,16
1,1,830,720,0,9666,2,4,83,43,16
2,2,1125,1070,0,6933,2,4,83,43,16
1,1,875,700,0,8349,2,4,83,43,16
1,1,775,620,0,6075,1,1,83,43,16
1,2,1122,856,0,9523,2,4,83,43,16
2,3,1950,2323,0,9523,0,4,83,43,16
2,4,1050,1376,0,3580,0,1,1500,43,16
1,1,665,727,0,9523,1,1,1988,43,16
2,2,636,1156,0,4858,2,4,2686,43,16
2,3,895,1445,0,4858,2,4,2686,43,16
1,1,312,790,0,4858,1,4,2686,43,16
1,2,850,850,0,9523,2,4,2686,43,16
1,1,577,510,0,9689,2,1,2686,43,16
1,1,577,510,0,9541,1,1,2686,43,16
1,1,309,751,0,2094,1,4,2686,43,16
2,2,505,840,0,9609,2,4,2686,43,16
1,1,715,528,0,9609,0,4,2686,43,16
2,2,550,840,0,9609,2,4,2686,43,16
2,2,505,840,0,9609,2,4,2686,43,16
1,1,895,731,0,8842,2,4,1482,43,16
1,1,650,660,0,3942,0,4,1482,43,16
1,1,520,612,0,2417,2,4,2628,43,16
1,1,695,682,0,8331,2,4,2628,43,16
2,2,602,825,0,2417,2,1,2628,43,16
1,1,670,400,0,9524,0,4,2151,43,16
1,1,988,566,0,8456,1,1,624,43,16
1,2,1100,906,0,6719,0,4,624,43,16
1,1,1020,645,0,3057,2,1,624,43,16
2,2,1090,850,0,8540,2,1,624,43,16
2,2,1209,1018,0,7191,1,1,624,43,16
1,1,945,749,0,835,2,4,624,43,16
2,2,1575,1072,0,8994,2,1,624,43,16
2,2,1055,859,0,8316,2,1,852,43,16
1,1,945,687,0,8276,2,1,624,43,16
1,1,1249,896,0,9012,1,1,624,43,16
1,2,775,700,0,4372,1,4,624,43,16
1,1,741,525,0,9220,1,4,624,43,16
1,1,735,600,0,9220,2,4,624,43,16
2,2,1287,1189,0,6936,0,4,624,43,16
1,1,735,600,0,9244,1,4,624,43,16
1,1,741,525,0,9220,2,4,624,43,16
1,1,940,626,0,5787,1,1,624,43,16
1,1,938,600,0,8645,1,1,624,43,16
1,1,1344,716,0,7065,1,1,624,43,16
1,1,1402,820,0,6912,1,4,624,43,16
1,1,1377,820,0,6912,1,4,624,43,16
2,2,1353,1000,0,9669,2,4,852,43,16
1,1,1222,830,0,9669,2,4,852,43,16
2,2,1592,1128,0,9669,2,4,852,43,16
1,1,725,548,0,9523,2,4,624,43,16
2,2,1195,945,0,9524,2,4,624,43,16
1,1,1237,951,0,8014,2,1,624,43,16
2,2,980,905,0,8679,2,4,624,43,16
1,1,625,572,0,5719,0,4,624,43,16
1,1,729,660,0,9523,2,4,624,43,16
2,2,895,968,0,9524,2,4,624,43,16
2,2,925,773,0,9524,1,4,624,43,16
1,1,1413,756,0,9095,0,4,624,43,16
1,1,1541,840,0,9095,2,4,624,43,16
2,2,1989,1140,0,9095,0,4,624,43,16
2,2,1611,1038,0,9012,2,1,624,43,16
1,1,1516,840,0,9095,2,4,624,43,16
1,1,1148,763,0,9142,2,4,624,43,16
1,1,940,754,0,9742,2,4,624,43,16
1,1,850,752,0,9351,1,1,624,43,16
2,2,950,1007,0,9351,1,1,624,43,16
1,1,1398,722,0,9646,2,4,624,43,16
1,1,860,575,0,7659,2,1,624,43,16
1,1,1328,732,0,8822,2,4,624,43,16
2,2,1784,1189,0,8822,2,4,624,43,16
1,1,795,561,0,8323,1,4,624,43,16
2,2,940,1018,0,1202,1,1,624,43,16
2,2,870,923,0,1202,2,1,624,43,16
1,1,815,613,0,8524,2,4,624,43,16
1,1,2115,855,0,8941,2,4,624,43,16
2,2,3115,1344,0,8941,2,4,624,43,16
1,1,1404,928,0,9524,0,4,624,43,16
2,2,2545,1099,0,8941,2,4,624,43,16
1,1,1050,580,0,9764,1,1,624,43,16
1,1,1199,650,0,9524,1,4,624,43,16
1,1,900,640,0,7040,2,4,624,43,16
1,1,955,679,0,8845,0,4,624,43,16
2,3,1945,1746,0,7940,2,1,624,43,16
1,2,1015,907,0,9524,0,4,624,43,16
1,1,1585,857,0,9803,2,1,624,43,16
1,2,1330,507,0,9379,2,4,624,43,16
1,1,1760,793,0,9525,0,4,624,43,16
1,2,1099,576,0,9524,1,4,624,43,16
1,1,1880,885,0,9612,1,4,624,43,16
1,1,1955,949,0,9612,1,4,624,43,16
1,2,1345,962,0,6592,2,1,1549,43,16
2,2,1485,1084,0,6909,1,4,1549,43,16
1,1,1163,794,0,7860,1,4,1549,43,16
1,1,1770,842,0,9524,2,4,1022,43,16
2,3,1859,1654,0,6457,2,1,1022,43,16
2,2,1633,1103,0,3967,2,1,1022,43,16
2,2,2450,1188,0,4739,0,4,1022,43,16
1,1,925,782,0,653,1,4,822,43,16
1,2,709,530,0,4508,1,1,822,43,16
1,1,792,913,0,4509,1,1,822,43,16
1,1,970,697,0,9351,2,4,822,43,16
2,2,1328,1129,0,8645,1,1,822,43,16
1,1,918,622,0,7045,2,4,822,43,16
1,1,935,753,0,6582,2,1,822,43,16
1,1,815,560,0,6376,1,1,822,43,16
1,1,1124,692,0,9623,2,4,822,43,16
2,3,2425,1511,0,9351,1,1,822,43,16
1,1,1287,973,0,9666,2,4,822,43,16
2,2,1307,954,0,4068,2,1,167,43,16
1,2,1182,893,0,4068,1,4,167,43,16
1,1,894,682,0,6869,2,4,167,43,16
1,1,974,740,0,5663,1,4,167,43,16
2,2,1374,961,0,9034,2,4,83,43,16
2,2,1374,961,0,9034,2,4,83,43,16
2,3,1450,1484,0,9523,0,4,83,43,16
1,1,896,614,0,6442,2,4,83,43,16
1,1,797,490,0,9255,2,4,83,43,16
2,2,1245,981,0,8424,2,4,83,43,16
2,2,1180,876,0,9547,2,4,83,43,16
1,1,819,674,0,5524,1,1,83,43,16
2,2,1100,972,0,2576,1,1,83,43,16
2,2,1090,988,0,9609,1,1,83,43,16
1,1,1047,678,0,9523,2,4,83,43,16
0,1,1040,761,0,6933,1,4,83,43,16
0,1,1065,761,0,6933,2,4,83,43,16
1,1,685,433,0,9524,0,4,83,43,16
2,2,1241,1100,0,6757,2,1,83,43,16
1,1,930,672,0,3768,2,1,83,43,16
1,1,790,720,0,9524,2,4,83,43,16
2,2,1120,960,0,8351,2,1,83,43,16
2,2,1189,1011,0,9523,0,4,83,43,16
1,2,775,825,0,7942,2,1,1440,43,16
2,2,781,830,0,9541,2,1,2686,43,16
1,1,625,603,0,9541,1,1,2686,43,16
2,2,550,840,0,9609,2,4,2686,43,16
2,2,550,840,0,9609,0,4,2686,43,16
2,3,1109,1236,0,4425,2,4,2686,43,16
1,2,756,793,0,2621,1,1,1482,43,16
1,2,755,793,0,2621,2,1,1482,43,16
2,2,851,957,0,2621,2,1,1482,43,16
1,1,875,731,0,6979,2,4,1482,43,16
1,1,696,738,0,2621,2,1,1482,43,16
1,1,675,744,0,3942,2,1,1482,43,16
1,1,875,731,0,6979,2,4,1482,43,16
1,1,624,558,0,2621,1,1,1482,43,16
1,1,695,682,0,8331,0,4,2628,43,16
1,2,548,750,0,2417,2,4,2628,43,16
1,1,529,587,0,2417,1,4,2628,43,16
1,1,695,682,0,8331,2,4,2628,43,16
1,1,600,550,0,8331,0,1,2628,43,16
3,4,2095,3467,0,9524,0,4,1627,43,16
1,1,1000,735,0,5907,1,4,624,43,16
1,1,1083,770,0,6771,2,1,624,43,16
2,2,1435,1285,0,6502,2,4,624,43,16
1,1,1125,861,0,6278,2,1,624,43,16
1,1,741,525,0,9220,1,0,624,43,16
2,2,1130,1017,0,4049,2,4,624,43,16
1,1,958,630,0,8645,1,1,624,43,16
1,2,1175,826,0,8683,0,4,624,43,16
2,2,1230,1050,0,1955,2,1,624,43,16
1,1,1030,833,0,1955,1,4,624,43,16
2,2,1763,1259,0,5907,1,1,624,43,16
1,1,695,472,0,9523,0,1,624,43,16
1,1,1428,776,0,6771,2,4,624,43,16
2,2,1270,913,0,8245,2,4,624,43,16
2,2,1250,1050,0,380,2,1,624,43,16
1,1,879,701,0,8245,2,4,624,43,16
1,1,1067,835,0,8014,2,1,624,43,16
2,2,895,992,0,9524,1,4,624,43,16
1,1,885,672,0,9524,2,4,624,43,16
1,2,1100,964,0,8030,0,4,624,43,16
1,1,1260,895,0,9222,2,4,624,43,16
2,2,1717,1075,0,9222,2,4,624,43,16
1,1,1438,751,0,9646,2,4,624,43,16
1,1,785,653,0,9351,1,1,624,43,16
2,2,2166,1147,0,9646,2,4,624,43,16
1,1,958,609,0,8584,1,4,624,43,16
1,1,820,486,0,2581,1,1,624,43,16
1,1,840,558,0,2581,1,1,624,43,16
2,2,1080,880,0,9764,2,1,624,43,16
2,2,1165,1009,0,9523,2,1,624,43,16
2,2,1823,1172,0,8822,2,4,624,43,16
2,2,2142,1197,0,8822,1,4,624,43,16
2,2,1105,1067,0,7108,2,4,624,43,16
1,1,675,630,0,1202,2,1,624,43,16
1,1,710,599,0,1181,1,1,624,43,16
1,1,1524,746,0,9310,2,4,624,43,16
1,1,1925,768,0,8941,2,4,624,43,16
1,1,1374,777,0,9524,2,1,624,43,16
1,1,2125,855,0,8941,2,4,624,43,16
1,1,2105,855,0,8941,2,4,624,43,16
1,2,1660,582,0,8941,2,4,624,43,16
1,1,815,635,0,9523,0,4,624,43,16
2,3,1250,1123,0,8669,2,1,624,43,16
1,1,1224,776,0,9524,1,4,624,43,16
1,1,900,640,0,6736,0,1,624,43,16
1,1,990,756,0,8845,2,4,624,43,16
1,1,880,759,0,9743,2,4,624,43,16
2,3,2172,1609,0,9363,2,4,624,43,16
1,1,1355,896,0,9395,2,4,624,43,16
1,1,1539,872,0,9524,1,4,624,43,16
2,3,1495,1608,0,3508,2,4,1670,43,16
2,2,1208,926,0,8697,2,4,1549,43,16
2,2,1363,1092,0,6592,1,1,1549,43,16
2,2,1315,1089,0,4549,2,1,1210,43,16
2,2,1399,1203,0,6457,1,4,1022,43,16
1,2,1155,876,0,6440,2,1,1022,43,16
2,2,1495,1050,0,2661,2,1,1003,43,16
1,1,759,694,0,4509,1,1,822,43,16
1,1,882,752,0,4509,1,1,822,43,16
1,2,1080,958,0,204,2,1,822,43,16
2,2,1357,1001,0,9351,2,4,822,43,16
1,2,1055,800,0,204,2,1,822,43,16
2,2,1293,954,0,8645,1,1,822,43,16
2,2,1692,1062,0,4777,1,1,822,43,16
1,1,986,735,0,9351,2,4,822,43,16
1,1,1035,750,0,204,2,1,822,43,16
1,1,955,790,0,3968,0,4,167,43,16
1,1,1028,761,0,8731,1,1,167,43,16
1,1,1208,761,0,8731,1,1,167,43,16
1,1,1014,740,0,9145,1,1,167,43,16
1,1,907,663,0,6500,1,4,167,43,16
1,2,1159,912,0,5663,2,4,167,43,16
1,1,877,663,0,6500,1,4,167,43,16
2,2,1297,937,0,5462,0,1,167,43,16
1,1,825,680,0,9523,2,1,121,43,16
1,2,925,786,0,9764,2,1,121,43,16
1,1,1025,725,0,9220,1,4,121,43,16
2,2,1575,1208,0,9220,2,4,121,43,16
1,1,954,674,0,68,2,1,83,43,16
2,2,1394,961,0,9034,1,4,83,43,16
2,2,988,1008,0,1151,1,1,83,43,16
1,1,1070,672,0,9073,1,4,83,43,16
1,1,1055,800,0,9220,1,1,83,43,16
2,2,1113,1008,0,1151,2,1,83,43,16
1,1,1030,625,0,9073,2,1,83,43,16
2,3,1529,1234,0,9034,1,4,83,43,16
2,3,1432,1180,0,22,2,1,83,43,16
2,3,1710,1306,0,6772,2,4,83,43,16
2,2,1540,1191,0,1920,2,1,83,43,16
1,1,981,795,0,9250,2,4,83,43,16
2,2,1092,1105,0,569,2,1,83,43,16
1,1,900,708,0,9523,0,1,83,43,16
1,1,845,624,0,9547,2,4,83,43,16
2,2,1050,972,0,2576,2,1,83,43,16
1,2,1085,856,0,1979,1,1,83,43,16
1,1,755,560,0,2576,1,1,83,43,16
1,2,1025,917,0,778,2,4,83,43,16
2,2,1090,988,0,9609,1,4,83,43,16
1,1,930,600,0,3768,2,1,83,43,16
2,2,1220,957,0,6933,2,4,83,43,16
2,2,1245,957,0,6933,2,4,83,43,16
2,2,1260,954,0,9609,0,4,83,43,16
1,1,930,717,0,9356,2,4,2686,43,16
1,1,975,759,0,6909,1,4,2686,43,16
1,1,598,590,0,9541,1,1,2686,43,16
2,2,798,890,0,9689,1,1,2686,43,16
1,2,1080,977,0,719,2,1,2686,43,16
2,2,1144,966,0,719,0,1,2686,43,16
1,1,675,744,0,3942,2,4,1482,43,16
2,2,805,996,0,4679,2,4,1482,43,16
1,2,548,750,0,2417,2,4,2628,43,16
1,1,529,587,0,2417,2,4,2628,43,16
1,1,845,630,0,8540,2,1,624,43,16
1,1,920,650,0,9523,2,4,624,43,16
1,1,925,743,0,6719,0,4,624,43,16
2,2,1130,1023,0,9245,2,1,624,43,16
1,1,1256,850,0,6709,2,4,624,43,16
2,2,1125,985,0,9523,2,4,624,43,16
2,2,1485,1211,0,9224,1,1,624,43,16
2,2,1580,1182,0,8994,2,4,624,43,16
1,1,700,710,0,4372,2,4,624,43,16
1,1,735,600,0,9220,2,4,624,43,16
1,1,935,630,0,4325,2,1,624,43,16
1,1,886,601,0,142,2,1,624,43,16
1,1,741,525,0,9244,1,4,624,43,16
2,2,1120,800,0,2579,2,1,624,43,16
1,1,1304,716,0,5907,2,1,624,43,16
2,2,2077,1668,0,6607,1,4,624,43,16
1,1,1263,695,0,5907,2,1,624,43,16
1,2,775,471,0,9523,2,4,624,43,16
2,2,1262,963,0,20,0,1,624,43,16
1,1,1029,680,0,9468,2,1,624,43,16
1,1,840,652,0,554,2,4,624,43,16
2,2,999,1000,0,9523,2,4,624,43,16
2,2,976,1085,0,9524,2,4,624,43,16
2,2,995,968,0,9524,1,4,624,43,16
2,2,1175,1010,0,7182,0,1,624,43,16
2,3,1121,1365,0,9524,1,4,624,43,16
2,2,1295,1044,0,8030,2,4,624,43,16
1,1,1378,756,0,9095,2,4,624,43,16
1,1,1486,840,0,9095,2,4,624,43,16
1,1,1433,756,0,9095,2,4,624,43,16
1,1,1248,764,0,9235,2,4,624,43,16
1,1,1135,750,0,9222,2,1,624,43,16
1,1,1235,692,0,9524,0,4,624,43,16
1,2,1285,700,0,9791,2,4,624,43,16
1,1,1550,775,0,9609,0,4,624,43,16
2,2,1780,1015,0,9524,2,4,624,43,16
1,2,945,895,0,9823,1,4,624,43,16
2,2,975,1059,0,9524,2,4,624,43,16
1,1,1040,769,0,9524,2,4,624,43,16
2,2,950,871,0,7624,1,1,624,43,16
1,1,750,482,0,8949,1,4,624,43,16
2,2,1075,1033,0,9742,0,4,624,43,16
1,1,850,558,0,2581,2,1,624,43,16
1,1,744,745,0,2286,2,1,624,43,16
1,1,730,512,0,7108,0,4,624,43,16
1,1,825,741,0,8436,2,1,624,43,16
1,1,714,652,0,2285,2,1,624,43,16
1,1,765,662,0,1202,2,1,624,43,16
2,2,3115,1336,0,8941,2,4,624,43,16
1,2,1620,640,0,8941,2,4,624,43,16
1,1,2075,832,0,8941,2,4,624,43,16
1,1,2000,854,0,8941,2,4,624,43,16
2,2,3485,1460,0,8941,2,4,624,43,16
2,2,1518,926,0,9523,2,4,624,43,16
2,3,1250,710,0,3259,2,4,624,43,16
1,2,1005,830,0,9524,1,4,624,43,16
2,2,1480,1096,0,666,2,1,624,43,16
1,1,1070,518,0,9108,1,4,624,43,16
1,1,825,759,0,9743,2,4,624,43,16
1,1,1279,866,0,9363,1,4,624,43,16
1,1,1490,764,0,9646,0,4,624,43,16
1,1,1335,896,0,9395,1,4,624,43,16
1,2,1235,840,0,9790,2,1,624,43,16
1,1,2075,1162,0,9523,1,1,624,43,16
2,2,1475,872,0,816,2,1,624,43,16
1,1,1567,785,0,8210,1,1,624,43,16
2,2,1631,1132,0,9609,1,4,624,43,16
1,1,1569,872,0,9524,2,4,624,43,16
1,1,2055,885,0,9612,2,1,624,43,16
2,2,1750,1195,0,6795,2,4,624,43,16
2,2,1685,1135,0,9632,0,4,1549,43,16
2,2,1295,951,0,7854,1,4,1549,43,16
1,1,1240,861,0,9228,1,4,1549,43,16
1,1,995,728,0,4549,2,1,1210,43,16
2,2,1210,1105,0,9523,0,4,1022,43,16
1,1,865,625,0,6440,2,1,1022,43,16
1,1,793,714,0,4509,2,1,822,43,16
1,1,813,752,0,4509,1,1,822,43,16
1,1,846,997,0,4509,1,1,822,43,16
1,2,747,597,0,4509,1,1,822,43,16
2,2,1180,936,0,204,2,1,822,43,16
2,2,1357,1001,0,9351,2,4,822,43,16
1,1,885,730,0,9523,2,4,822,43,16
1,1,830,582,0,6376,1,1,822,43,16
2,2,1113,971,0,6582,2,1,822,43,16
1,1,1326,798,0,4778,2,1,822,43,16
1,1,1139,882,0,9623,1,4,822,43,16
2,3,1863,1341,0,8645,2,1,822,43,16
2,2,1295,1098,0,3968,2,4,167,43,16
2,2,1295,1098,0,3968,2,4,167,43,16
1,1,1023,692,0,8731,2,1,167,43,16
2,2,1310,1136,0,9524,2,4,167,43,16
2,2,1190,938,0,8359,2,1,167,43,16
1,2,1025,860,0,9764,1,1,121,43,16
2,4,1795,1928,0,9689,2,1,83,43,16
2,2,1365,1068,0,9073,2,4,83,43,16
1,1,1055,625,0,9073,2,4,83,43,16
1,1,1105,747,0,9073,1,1,83,43,16
1,1,816,675,0,1151,2,1,83,43,16
1,1,759,684,0,9523,2,4,83,43,16
1,1,1035,625,0,9114,2,4,83,43,16
1,1,764,675,0,1151,1,1,83,43,16
1,1,779,630,0,3195,2,4,83,43,16
2,2,1245,981,0,8424,2,4,83,43,16
1,1,819,674,0,5524,1,1,83,43,16
2,2,1045,970,0,5524,2,1,83,43,16
1,1,790,628,0,9669,2,4,83,43,16
1,2,1080,1008,0,9609,1,4,83,43,16
1,1,860,720,0,778,2,4,83,43,16
1,2,980,825,0,8351,2,1,83,43,16
1,1,880,800,0,6075,2,1,83,43,16
1,1,900,703,0,6933,1,1,83,43,16
1,2,1110,1008,0,6757,2,1,83,43,16
1,2,575,850,0,5852,2,1,2667,43,16
1,1,970,812,0,9351,2,4,2686,43,16
2,2,1125,1108,0,6909,0,4,2686,43,16
2,2,781,830,0,9689,1,1,2686,43,16
1,1,650,603,0,9689,1,1,2686,43,16
1,1,602,510,0,9689,2,1,2686,43,16
1,1,989,706,0,719,2,1,2686,43,16
2,2,940,1105,0,9334,1,1,2686,43,16
2,3,1140,1225,0,719,2,1,2686,43,16
3,4,1032,1393,0,2094,2,4,2686,43,16
1,1,625,493,0,8752,1,4,1038,43,16
1,1,1095,784,0,3057,2,1,624,43,16
1,2,960,900,0,6468,1,1,8,43,16
1,2,1257,985,0,8524,2,1,624,43,16
1,1,856,675,0,4542,2,1,624,43,16
1,1,1170,680,0,8994,2,4,624,43,16
1,1,815,622,0,4372,2,4,624,43,16
1,1,845,558,0,2579,1,1,624,43,16
1,1,1022,678,0,9669,2,4,624,43,16
1,1,741,525,0,9220,2,4,624,43,16
1,1,768,575,0,2579,1,1,624,43,16
2,2,1534,1017,0,7668,2,4,624,43,16
1,1,1419,815,0,9220,2,1,624,43,16
1,2,1110,890,0,1955,2,4,624,43,16
2,2,1503,1000,0,8645,1,1,624,43,16
1,1,1300,644,0,6912,1,4,624,43,16
1,1,794,571,0,8245,2,4,624,43,16
1,1,1320,856,0,9220,1,4,624,43,16
2,2,1645,1121,0,9136,2,4,624,43,16
2,2,980,905,0,8679,1,4,624,43,16
1,1,750,620,0,8679,2,1,624,43,16
2,2,1210,1056,0,4869,2,4,624,43,16
2,2,975,941,0,8654,2,4,624,43,16
1,1,1365,750,0,6918,1,4,624,43,16
1,1,1363,756,0,9095,2,4,624,43,16
1,1,1392,881,0,9235,2,4,624,43,16
1,1,1541,840,0,9095,2,4,624,43,16
1,1,1130,537,0,9095,2,4,624,43,16
2,2,1634,1355,0,9142,2,4,624,43,16
1,1,900,692,0,9220,2,1,624,43,16
1,1,880,754,0,9742,2,4,624,43,16
1,1,745,653,0,9351,1,1,624,43,16
1,1,780,629,0,9351,2,1,624,43,16
2,2,1165,946,0,9523,2,1,624,43,16
2,2,1320,896,0,7837,2,4,624,43,16
1,1,1375,799,0,8822,0,4,624,43,16
1,1,765,745,0,8731,1,1,624,43,16
1,1,719,523,0,2285,2,1,624,43,16
2,2,1055,909,0,8524,1,4,624,43,16
2,2,3090,1364,0,8941,2,4,624,43,16
2,2,2925,1097,0,8941,0,4,624,43,16
1,1,1190,760,0,6304,2,1,624,43,16
1,1,2165,855,0,8941,2,4,624,43,16
1,1,1925,764,0,8941,2,4,624,43,16
2,2,3195,1344,0,8941,2,4,624,43,16
2,2,2985,1324,0,8941,2,4,624,43,16
1,2,1258,855,0,9523,1,4,624,43,16
1,1,825,630,0,8997,2,4,624,43,16
1,1,1265,1051,0,9523,1,1,624,43,16
1,2,1660,1327,0,9790,2,4,624,43,16
2,2,2490,1312,0,8845,1,1,624,43,16
1,1,1288,793,0,9523,0,4,624,43,16
1,1,1349,836,0,9084,2,4,624,43,16
1,1,1635,864,0,659,1,1,624,43,16
2,2,2066,1100,0,9764,2,1,624,43,16
1,1,1845,969,0,5613,2,1,624,43,16
1,1,1028,783,0,9351,2,4,624,43,16
1,1,1271,788,0,8813,2,4,624,43,16
1,1,1607,906,0,9026,0,4,624,43,16
1,1,1536,920,0,6795,2,4,624,43,16
1,1,1209,660,0,3897,0,4,624,43,16
1,1,1281,674,0,9233,2,4,624,43,16
2,2,1756,1000,0,9739,1,4,1233,43,15
1,1,1300,873,0,9609,0,4,1549,43,16
2,3,2040,1409,0,6909,1,4,1549,43,16
2,3,1780,1234,0,7854,1,4,1549,43,16
2,2,1158,926,0,8611,2,4,1549,43,16
2,3,1980,1409,0,6909,1,4,1549,43,16
2,3,1742,1331,0,3967,1,1,1022,43,16
1,2,929,980,0,4509,1,1,822,43,16
1,2,938,1125,0,4509,1,1,822,43,16
2,2,1078,1080,0,4508,1,1,822,43,16
1,2,925,950,0,9523,2,4,822,43,16
1,1,692,628,0,4509,1,1,822,43,16
1,1,772,662,0,4509,1,1,822,43,16
1,1,851,670,0,4509,2,1,822,43,16
1,2,1138,810,0,4509,1,1,822,43,16
1,1,986,735,0,9351,0,4,822,43,16
1,1,1018,692,0,8645,1,1,822,43,16
1,1,795,582,0,6376,1,1,822,43,16
2,2,1066,887,0,6592,2,4,822,43,16
2,3,2561,1629,0,6723,1,1,822,43,16
3,3,1718,1368,0,4777,1,1,822,43,16
1,1,1189,741,0,6771,0,4,341,43,16
1,1,1058,785,0,8731,1,1,167,43,16
2,2,1278,1013,0,4068,2,4,167,43,16
2,2,1255,1008,0,3968,2,4,167,43,16
2,2,1313,1062,0,8731,2,1,167,43,16
2,2,910,664,0,9523,1,4,167,43,16
1,1,1058,692,0,8731,1,1,167,43,16
1,1,894,678,0,143,1,1,167,43,16
1,2,1179,912,0,9145,1,1,167,43,16
2,2,1150,1020,0,4325,2,4,167,43,16
2,2,993,650,0,9523,2,4,167,43,16
2,2,1269,1069,0,8456,2,1,167,43,16
2,2,1195,1011,0,9689,0,4,167,43,16
1,2,1084,902,0,143,1,1,167,43,16
2,2,1140,1020,0,4291,2,4,167,43,16
1,1,975,725,0,9220,2,4,121,43,16
2,2,1279,1195,0,2236,1,1,83,43,16
1,1,979,684,0,9034,2,4,83,43,16
